-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000,-0.0000,0.0000,0.0000,0.0000,-0.0000,-0.0000
-0.0000,0.5045,0.5181,0.4998,0.3815,0.2972,0.2387,0.1988,0.1666,0.1415,0.1219,0.1051,0.0911
0.0000,0.5416,0.6226,0.6145,0.5285,0.4417,0.3702,0.3202,0.2755,0.2350,0.2068,0.1794,0.1589
-0.0000,0.5467,0.6603,0.6597,0.5959,0.5186,0.4537,0.3962,0.3437,0.3039,0.2668,0.2349,0.2087
0.0000,0.5311,0.6721,0.6824,0.6395,0.5731,0.5008,0.4431,0.3951,0.3480,0.3106,0.2758,0.2437
0.0000,0.5076,0.6653,0.6822,0.6572,0.5937,0.5334,0.4769,0.4211,0.3761,0.3373,0.3005,0.2675
0.0000,0.4733,0.6569,0.6793,0.6655,0.6070,0.5471,0.4933,0.4401,0.3971,0.3543,0.3167,0.2813
-0.0000,0.4457,0.6304,0.6638,0.6687,0.6177,0.5540,0.5015,0.4509,0.4054,0.3607,0.3217,0.2922
-0.0000,0.3985,0.6050,0.6386,0.6565,0.6080,0.5497,0.4996,0.4475,0.4028,0.3583,0.3213,0.2876
0.0000,0.3193,0.5670,0.5990,0.6367,0.6030,0.5427,0.4916,0.4451,0.3951,0.3583,0.3220,0.2884
-0.0000,0.2916,0.5352,0.5813,0.6153,0.5758,0.5270,0.4768,0.4278,0.3816,0.3410,0.3090,0.2756
0.0000,0.2156,0.4783,0.5407,0.5858,0.5481,0.5041,0.4488,0.3976,0.3604,0.3175,0.2864,0.2575
-0.0000,0.1404,0.4176,0.4701,0.5407,0.5048,0.4675,0.4129,0.3708,0.3285,0.2917,0.2584,0.2309
-0.0000,0.0436,0.3345,0.4022,0.4802,0.4558,0.4087,0.3642,0.3228,0.2830,0.2492,0.2200,0.1953
0.0000,0.0000,0.2264,0.2946,0.3981,0.3837,0.3429,0.2992,0.2603,0.2273,0.1969,0.1733,0.1525
-0.0000,0.0000,0.0531,0.1383,0.2844,0.2792,0.2454,0.2112,0.1783,0.1513,0.1279,0.1109,0.0957
-0.0000,0.0000,0.0000,0.0000,0.1007,0.1241,0.1087,0.0879,0.0690,0.0538,0.0410,0.0327,0.0259
0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0000,0.0000
