0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
0,2,4,5,10,15,20,25,30,35,40,45,50
