24.4966,24.3652,24.4108,24.3831,24.6695,26.1499,29.543,31.9517,31.071,31.8925,38.4124,51.3677,57.6919
23.9385,23.9443,24.0671,24.1759,24.856,26.1347,28.0761,30.4906,32.999,36.1742,40.309,43.9671,49.227
25.2525,24.9255,24.8178,24.778,25.3511,26.6328,28.3335,30.4253,33.1733,36.0537,40.5098,44.15,49.4067
25.238,24.9512,24.8924,24.8651,25.4509,26.6837,28.5984,30.7526,33.1772,36.7992,40.6503,44.8516,49.5265
25.2918,25.0024,24.9368,24.8887,25.5195,26.7545,28.6772,30.9513,33.7087,37.0127,40.6187,45.5355,50.3731
25.256,24.9911,24.9516,24.938,25.5881,26.876,28.6116,30.7553,33.5392,37.2307,41.2781,45.6041,51.2787
25.2925,25.0339,25.0019,25.0119,25.6641,26.9401,28.6467,30.9246,34.0052,37.014,40.9137,46.1568,50.3719
25.3129,25.0682,25.0324,25.061,25.6899,26.9298,28.7812,31.0535,34.025,37.2461,41.6296,45.9639,51.3066
25.3347,25.098,25.0641,25.1048,25.8269,27.1064,28.8205,31.1599,34.2019,37.7439,42.1247,47.0868,52.6247
23.3432,23.4439,23.6202,23.7979,24.6335,26.0609,28.3033,30.8444,33.8507,37.3783,41.8005,46.2182,53.0946
25.3469,24.9761,24.8869,24.8609,25.5184,26.8494,28.8407,31.3121,34.3286,37.9207,42.059,46.8867,53.3008
25.1586,24.9399,24.8968,24.906,25.6132,27.04,28.9388,31.2696,34.2546,38.5489,42.3752,46.9472,52.922
25.3361,25.0526,25.014,25.0321,25.7565,27.0788,29.0032,31.5528,34.5841,38.0428,42.5508,47.5244,52.8077
25.2293,25.0091,25.0134,25.05,25.7848,27.1352,29.0634,31.6311,33.6253,38.3865,42.4653,47.8523,52.7323
24.3523,24.4732,24.6554,24.8389,25.6636,27.2406,29.3779,31.7856,34.8628,38.5193,42.8753,47.9346,52.3715
24.3259,24.4738,24.6634,24.8409,25.6079,26.9613,28.7447,31.1124,34.0116,37.3273,41.993,46.1022,50.8774
25.3121,25.0712,25.0872,25.1517,25.8409,27.1101,28.947,31.292,33.9284,37.5638,41.5372,46.3971,51.5538
24.5499,24.6712,24.849,25.0273,25.8049,27.0787,28.8925,31.2865,34.181,37.5924,41.6956,0,0
